"'data_estimativa'";"data_pagamento";"base_de_calculo";"perc_transmitido";"'finalidade_construcao'";"'logradouro'";"n_endereco";"n_unidade";"'complemento_endereco'";"'bairro'";"cep";"area_total_terreno";"area_constr_total";"area_constr_privativa";"ano_construcao";"'n_matricula_reg_imoveis'";"'n_zona_reg_imoveis'";"'situacao'"
"'2020-07-30'";"2020-07-30 00:00:00";"783778.76";"100.00";"'Apartamento > 4 Pavimentos'";"'rua guilherme salazar'";"151""";"";"'apto 301 edf porto cascais - bloco b'";"'Poco'";"";"6267,58";"220,55";"220,55";"2011""";"''";"''";"'CONCLUIDO'"
"'2020-01-31'";"2020-01-31 00:00:00";"17111.11";"100.00";"'Apartamento > 4 Pavimentos'";"'rua guilherme salazar'";"151""";"";"'apto 202 edf porto funchal - bloco d'";"'Poco'";"";"6267,58";"217,79";"217,79";"2011""";"''";"''";"'CONCLUIDO'"
"'2020-01-17'";"2020-01-17 00:00:00";"782000.00";"100.00";"'Apartamento > 4 Pavimentos'";"'rua guilherme salazar'";"151""";"";"'apto 202 edf porto funchal - bloco d'";"'Poco'";"";"6267,58";"217,79";"217,79";"2011""";"''";"''";"'CONCLUIDO'"
"'2020-03-27'";"2020-03-27 00:00:00";"541492.35";"100.00";"'Apartamento > 4 Pavimentos'";"'rua tito livio soares'";"315""";"";"'apto 103 edf. sítio das mangueiras - bloco a'";"'Poco'";"";"3261,22";"144,16";"144,16";"2017""";"''";"''";"'CONCLUIDO'"
"'2020-01-17'";"2020-01-17 00:00:00";"550000.00";"100.00";"'Apartamento > 4 Pavimentos'";"'rua tito livio soares'";"315""";"";"'apto 104 edf. sítio das mangueiras - bloco a'";"'Poco'";"";"3261,22";"144,16";"144,16";"2017""";"''";"''";"'CONCLUIDO'"
"'2020-05-25'";"2020-05-25 00:00:00";"600000.00";"100.00";"'Apartamento > 4 Pavimentos'";"'rua tito livio soares'";"315""";"";"'apto 702 edf. sítio das mangueiras - bloco a'";"'Poco'";"";"3261,22";"145,73";"145,73";"2017""";"''";"''";"'CONCLUIDO'"
"'2020-07-20'";"2020-07-20 00:00:00";"7466.67";"100.00";"'Apartamento > 4 Pavimentos'";"'rua tito livio soares'";"315""";"";"'apto 702 edf. sítio das mangueiras - bloco a'";"'Poco'";"";"3261,22";"145,73";"145,73";"2017""";"''";"''";"'CONCLUIDO'"
"'2020-10-22'";"2020-10-22 00:00:00";"1000000.00";"100.00";"'Casa'";"'est real do poco'";"93""";"";"''";"'Poco'";"";"235,56";"214,11";"214,11";"2008""";"''";"''";"'CONCLUIDO'"
"'2020-08-25'";"2020-08-25 00:00:00";"160000.00";"100.00";"'Sala > 4 Pavimentos'";"'rua joao cauas'";"51""";"";"'sala 408 edf emp casa forte'";"'Poco'";"";"1330,29";"53,64";"53,64";"2012""";"''";"''";"'CONCLUIDO'"
"'2020-01-08'";"2020-01-08 00:00:00";"190000.00";"100.00";"'Sala > 4 Pavimentos'";"'rua do chacon'";"274""";"";"'sala 312 edf. casa forte corporate'";"'Poco'";"";"1960,98";"71,97";"71,97";"2016""";"''";"''";"'CONCLUIDO'"
"'2020-09-29'";"2020-09-29 00:00:00";"800000.00";"100.00";"'Apartamento > 4 Pavimentos'";"'av dezessete de agosto'";"1255""";"";"'apto 0101 edf gilberto freyre'";"'Poco'";"";"1203,0";"391,87";"391,87";"1989""";"''";"''";"'CONCLUIDO'"
"'2020-10-16'";"2020-10-16 00:00:00";"1300000.00";"100.00";"'Casa'";"'rua tito livio soares'";"345""";"";"''";"'Poco'";"";"488,25";"226,27";"226,27";"1997""";"''";"''";"'CONCLUIDO'"
"'2020-10-26'";"2020-10-26 00:00:00";"320000.00";"100.00";"'Apartamento > 4 Pavimentos'";"'rua gomes coutinho'";"120""";"";"'apto 1204 edf albertina meireles - bloco a'";"'Tamarineira'";"";"3050,26";"92,55";"92,55";"2014""";"''";"''";"'CONCLUIDO'"
"'2020-11-26'";"2020-11-26 00:00:00";"322000.00";"100.00";"'Apartamento > 4 Pavimentos'";"'rua gomes coutinho'";"120""";"";"'apto 1303 edf albertina meireles - bloco a'";"'Tamarineira'";"";"3050,26";"92,55";"92,55";"2014""";"''";"''";"'CONCLUIDO'"
"'2020-08-25'";"2020-08-25 00:00:00";"336482.33";"100.00";"'Apartamento > 4 Pavimentos'";"'rua gomes coutinho'";"120""";"";"'apto 1402 edf albertina meireles - bloco a'";"'Tamarineira'";"";"3050,26";"94,89";"94,89";"2014""";"''";"''";"'CONCLUIDO'"
"'2020-03-02'";"2020-03-02 00:00:00";"329222.94";"100.00";"'Apartamento > 4 Pavimentos'";"'rua gomes coutinho'";"120""";"";"'apto 503 edf rosa meireles - bloco b'";"'Tamarineira'";"";"3050,26";"91,74";"91,74";"2014""";"''";"''";"'CONCLUIDO'"
"'2020-08-12'";"2020-08-12 00:00:00";"325000.00";"100.00";"'Apartamento > 4 Pavimentos'";"'rua sao vicente'";"295""";"";"'apto 102 edf manoel joaquim meireles'";"'Tamarineira'";"";"1799,22";"101,53";"101,53";"2014""";"''";"''";"'CONCLUIDO'"
"'2020-04-14'";"2020-04-14 00:00:00";"319147.05";"100.00";"'Apartamento > 4 Pavimentos'";"'rua sao vicente'";"295""";"";"'apto 304 edf manoel joaquim meireles'";"'Tamarineira'";"";"1799,22";"100,06";"100,06";"2014""";"''";"''";"'CONCLUIDO'"
"'2020-02-12'";"2020-02-12 00:00:00";"320000.00";"100.00";"'Apartamento > 4 Pavimentos'";"'rua sao vicente'";"295""";"";"'apto 404 edf manoel joaquim meireles'";"'Tamarineira'";"";"1799,22";"100,06";"100,06";"2014""";"''";"''";"'CONCLUIDO'"
"'2020-02-12'";"2020-02-12 00:00:00";"320000.00";"100.00";"'Apartamento > 4 Pavimentos'";"'rua sao vicente'";"295""";"";"'apto 404 edf manoel joaquim meireles'";"'Tamarineira'";"";"1799,22";"100,06";"100,06";"2014""";"''";"''";"'CONCLUIDO'"
"'2020-10-01'";"2020-10-01 00:00:00";"333124.70";"100.00";"'Apartamento > 4 Pavimentos'";"'rua sao vicente'";"295""";"";"'apto 901 edf manoel joaquim meireles'";"'Tamarineira'";"";"1799,22";"101,53";"101,53";"2014""";"''";"''";"'CONCLUIDO'"
"'2020-09-16'";"2020-09-16 00:00:00";"320000.00";"100.00";"'Apartamento > 4 Pavimentos'";"'rua sao vicente'";"295""";"";"'apto 104 edf manoel joaquim meireles'";"'Tamarineira'";"";"1799,22";"100,06";"100,06";"2014""";"''";"''";"'CONCLUIDO'"
"'2020-09-30'";"2020-09-30 00:00:00";"384000.00";"100.00";"'Casa'";"'rua alfredo osorio'";"265""";"";"''";"'Tamarineira'";"";"178,5";"103,04";"103,04";"1946""";"''";"''";"'CONCLUIDO'"
"'2020-09-08'";"2020-09-08 00:00:00";"380000.00";"100.00";"'Casa'";"'rua alfredo osorio'";"257""";"";"''";"'Tamarineira'";"";"215,0";"116,09";"116,09";"1946""";"''";"''";"'CONCLUIDO'"
"'2020-07-15'";"2020-07-15 00:00:00";"273167.00";"100.00";"'Apartamento > 4 Pavimentos'";"'est do arraial'";"3455""";"";"'apto 301a edf carmem maria'";"'Casa Amarela'";"";"1056,0";"116,0";"116,0";"1966""";"''";"''";"'CONCLUIDO'"
"'2020-11-19'";"2020-11-19 00:00:00";"711000.00";"100.00";"'Casa'";"'rua olimpio tavares'";"80""";"";"''";"'Casa Amarela'";"";"462,0";"211,06";"211,06";"1939""";"''";"''";"'CONCLUIDO'"
"'2020-02-18'";"2020-02-18 00:00:00";"619000.00";"100.00";"'Casa'";"'rua olimpio tavares'";"110""";"";"''";"'Casa Amarela'";"";"410,0";"468,8";"468,8";"1939""";"''";"''";"'CONCLUIDO'"
"'2020-02-18'";"2020-02-18 00:00:00";"619000.00";"100.00";"'Casa'";"'rua olimpio tavares'";"110""";"";"''";"'Casa Amarela'";"";"410,0";"468,8";"468,8";"1939""";"''";"''";"'CONCLUIDO'"
"'2020-12-03'";"2020-12-03 00:00:00";"550000.00";"100.00";"'Casa'";"'rua da harmonia'";"489""";"";"''";"'Casa Amarela'";"";"321,25";"234,2";"234,2";"1948""";"''";"''";"'CONCLUIDO'"
"'2020-01-09'";"2020-01-09 00:00:00";"780000.00";"100.00";"'Casa'";"'rua olimpio tavares'";"37""";"";"''";"'Casa Amarela'";"";"335,0";"373,1";"373,1";"1939""";"''";"''";"'CONCLUIDO'"
"'2020-11-20'";"2020-11-20 00:00:00";"1.00";"100.00";"'Casa'";"'est do arraial'";"3139""";"";"''";"'Casa Amarela'";"";"4797,0";"1733,0";"1733,0";"1982""";"''";"''";"'CONCLUIDO'"
"'2020-12-28'";"2020-12-28 00:00:00";"1000000.00";"100.00";"'Casa'";"'est do encanamento'";"310""";"";"''";"'Casa Amarela'";"";"460,65";"153,0";"153,0";"1981""";"''";"''";"'CONCLUIDO'"
"'2020-10-16'";"2020-10-16 00:00:00";"195449.36";"100.00";"'Apartamento <= 4 Pavimentos'";"'est do encanamento'";"350""";"";"'apto 303a edf n sra da conceição'";"'Casa Amarela'";"";"3454,0";"94,85";"94,85";"1969""";"''";"''";"'CONCLUIDO'"
"'2020-01-30'";"2020-01-30 00:00:00";"2985717.00";"100.00";"'Casa'";"'rua alfredo osorio'";"197""";"";"''";"'Tamarineira'";"";"1326,0";"753,97";"753,97";"1946""";"''";"''";"'CONCLUIDO'"
"'2020-10-09'";"2020-10-09 00:00:00";"700000.00";"100.00";"'Casa'";"'rua alfredo osorio'";"177""";"";"''";"'Tamarineira'";"";"545,09";"135,4";"135,4";"1939""";"''";"''";"'CONCLUIDO'"
"'2020-10-06'";"2020-10-06 00:00:00";"1100000.00";"100.00";"'Casa'";"'rua alfredo osorio'";"159""";"";"''";"'Tamarineira'";"";"444,94";"194,81";"194,81";"1939""";"''";"''";"'CONCLUIDO'"
"'2020-10-09'";"2020-10-09 00:00:00";"725000.00";"100.00";"'Casa'";"'rua alfredo osorio'";"145""";"";"''";"'Tamarineira'";"";"475,9";"332,39";"332,39";"1967""";"''";"''";"'CONCLUIDO'"
"'2020-11-03'";"2020-11-03 00:00:00";"511459.68";"100.00";"'Apartamento > 4 Pavimentos'";"'rua alfredo osorio'";"123""";"";"'apto 502 edf praia de itaquitanduva'";"'Tamarineira'";"";"945,0";"152,45";"152,45";"2006""";"''";"''";"'CONCLUIDO'"
"'2020-04-13'";"2020-04-13 00:00:00";"272029.04";"100.00";"'Apartamento > 4 Pavimentos'";"'rua guimaraes peixoto'";"148""";"";"'apto 301 edf jardins da tamarineira'";"'Tamarineira'";"";"1482,39";"79,58";"79,58";"2020""";"''";"''";"'CONCLUIDO'"
"'2020-06-26'";"2020-06-26 00:00:00";"270000.00";"100.00";"'Apartamento > 4 Pavimentos'";"'rua guimaraes peixoto'";"148""";"";"'apto 101 edf jardins da tamarineira'";"'Tamarineira'";"";"1482,39";"79,58";"79,58";"2020""";"''";"''";"'CONCLUIDO'"
"'2020-03-23'";"2020-03-23 00:00:00";"332000.00";"100.00";"'Apartamento > 4 Pavimentos'";"'rua guimaraes peixoto'";"148""";"";"'apto 103 edf jardins da tamarineira'";"'Tamarineira'";"";"1482,39";"89,27";"89,27";"2020""";"''";"''";"'CONCLUIDO'"
"'2020-11-04'";"2020-11-04 00:00:00";"270697.51";"100.00";"'Apartamento > 4 Pavimentos'";"'rua guimaraes peixoto'";"148""";"";"'apto 204 edf jardins da tamarineira'";"'Tamarineira'";"";"1482,39";"79,58";"79,58";"2020""";"''";"''";"'CONCLUIDO'"
"'2020-05-15'";"2020-05-15 00:00:00";"324000.00";"100.00";"'Apartamento > 4 Pavimentos'";"'rua guimaraes peixoto'";"148""";"";"'apto 303 edf jardins da tamarineira'";"'Tamarineira'";"";"1482,39";"89,27";"89,27";"2020""";"''";"''";"'CONCLUIDO'"
"'2020-05-25'";"2020-05-25 00:00:00";"315000.00";"100.00";"'Apartamento > 4 Pavimentos'";"'rua guimaraes peixoto'";"148""";"";"'apto 403 edf jardins da tamarineira'";"'Tamarineira'";"";"1482,39";"89,27";"89,27";"2020""";"''";"''";"'CONCLUIDO'"
"'2020-09-23'";"2020-09-23 00:00:00";"280000.00";"100.00";"'Apartamento > 4 Pavimentos'";"'rua guimaraes peixoto'";"148""";"";"'apto 404 edf jardins da tamarineira'";"'Tamarineira'";"";"1482,39";"79,58";"79,58";"2020""";"''";"''";"'CONCLUIDO'"
"'2020-03-13'";"2020-03-13 00:00:00";"301000.00";"100.00";"'Apartamento > 4 Pavimentos'";"'rua guimaraes peixoto'";"148""";"";"'apto 501 edf jardins da tamarineira'";"'Tamarineira'";"";"1482,39";"79,58";"79,58";"2020""";"''";"''";"'CONCLUIDO'"
"'2020-07-29'";"2020-07-29 00:00:00";"310000.00";"100.00";"'Apartamento > 4 Pavimentos'";"'rua guimaraes peixoto'";"148""";"";"'apto 503 edf jardins da tamarineira'";"'Tamarineira'";"";"1482,39";"89,27";"89,27";"2020""";"''";"''";"'CONCLUIDO'"
"'2020-03-05'";"2020-03-05 00:00:00";"274711.78";"100.00";"'Apartamento > 4 Pavimentos'";"'rua guimaraes peixoto'";"148""";"";"'apto 504 edf jardins da tamarineira'";"'Tamarineira'";"";"1482,39";"79,58";"79,58";"2020""";"''";"''";"'CONCLUIDO'"
"'2020-06-26'";"2020-06-26 00:00:00";"306859.54";"100.00";"'Apartamento > 4 Pavimentos'";"'rua guimaraes peixoto'";"148""";"";"'apto 602 edf jardins da tamarineira'";"'Tamarineira'";"";"1482,39";"89,27";"89,27";"2020""";"''";"''";"'CONCLUIDO'"
"'2020-05-25'";"2020-05-25 00:00:00";"280000.00";"100.00";"'Apartamento > 4 Pavimentos'";"'rua guimaraes peixoto'";"148""";"";"'apto 604 edf jardins da tamarineira'";"'Tamarineira'";"";"1482,39";"79,58";"79,58";"2020""";"''";"''";"'CONCLUIDO'"
"'2020-04-08'";"2020-04-08 00:00:00";"284580.00";"100.00";"'Apartamento > 4 Pavimentos'";"'rua guimaraes peixoto'";"148""";"";"'apto 701 edf jardins da tamarineira'";"'Tamarineira'";"";"1482,39";"79,58";"79,58";"2020""";"''";"''";"'CONCLUIDO'"
"'2020-05-08'";"2020-05-08 00:00:00";"310000.00";"100.00";"'Apartamento > 4 Pavimentos'";"'rua guimaraes peixoto'";"148""";"";"'apto 702 edf jardins da tamarineira'";"'Tamarineira'";"";"1482,39";"89,27";"89,27";"2020""";"''";"''";"'CONCLUIDO'"
"'2020-03-30'";"2020-03-30 00:00:00";"278785.59";"100.00";"'Apartamento > 4 Pavimentos'";"'rua guimaraes peixoto'";"148""";"";"'apto 801 edf jardins da tamarineira'";"'Tamarineira'";"";"1482,39";"79,58";"79,58";"2020""";"''";"''";"'CONCLUIDO'"
"'2020-03-10'";"2020-03-10 00:00:00";"285000.00";"100.00";"'Apartamento > 4 Pavimentos'";"'rua guimaraes peixoto'";"148""";"";"'apto 901 edf jardins da tamarineira'";"'Tamarineira'";"";"1482,39";"79,58";"79,58";"2020""";"''";"''";"'CONCLUIDO'"
"'2020-10-20'";"2020-10-20 00:00:00";"280156.90";"100.00";"'Apartamento > 4 Pavimentos'";"'rua guimaraes peixoto'";"148""";"";"'apto 904 edf jardins da tamarineira'";"'Tamarineira'";"";"1482,39";"79,58";"79,58";"2020""";"''";"''";"'CONCLUIDO'"
"'2020-03-09'";"2020-03-09 00:00:00";"281000.00";"100.00";"'Apartamento > 4 Pavimentos'";"'rua guimaraes peixoto'";"148""";"";"'apto 1001 edf jardins da tamarineira'";"'Tamarineira'";"";"1482,39";"79,58";"79,58";"2020""";"''";"''";"'CONCLUIDO'"
"'2020-03-09'";"2020-03-09 00:00:00";"282919.80";"100.00";"'Apartamento > 4 Pavimentos'";"'rua guimaraes peixoto'";"148""";"";"'apto 1101 edf jardins da tamarineira'";"'Tamarineira'";"";"1482,39";"79,58";"79,58";"2020""";"''";"''";"'CONCLUIDO'"
"'2020-08-10'";"2020-08-10 00:00:00";"226976.97";"100.00";"'Apartamento > 4 Pavimentos'";"'rua guimaraes peixoto'";"148""";"";"'apto 1102 edf jardins da tamarineira'";"'Tamarineira'";"";"1482,39";"62,64";"62,64";"2020""";"''";"''";"'CONCLUIDO'"
"'2020-08-10'";"2020-08-10 00:00:00";"226976.97";"100.00";"'Apartamento > 4 Pavimentos'";"'rua guimaraes peixoto'";"148""";"";"'apto 1102 edf jardins da tamarineira'";"'Tamarineira'";"";"1482,39";"62,64";"62,64";"2020""";"''";"''";"'CONCLUIDO'"
"'2020-08-04'";"2020-08-04 00:00:00";"235567.95";"100.00";"'Apartamento > 4 Pavimentos'";"'rua guimaraes peixoto'";"148""";"";"'apto 1103 edf jardins da tamarineira'";"'Tamarineira'";"";"1482,39";"65,22";"65,22";"2020""";"''";"''";"'CONCLUIDO'"
"'2020-03-27'";"2020-03-27 00:00:00";"286943.51";"100.00";"'Apartamento > 4 Pavimentos'";"'rua guimaraes peixoto'";"148""";"";"'apto 1105 edf jardins da tamarineira'";"'Tamarineira'";"";"1482,39";"79,58";"79,58";"2020""";"''";"''";"'CONCLUIDO'"
"'2020-06-05'";"2020-06-05 00:00:00";"290000.00";"100.00";"'Apartamento > 4 Pavimentos'";"'rua guimaraes peixoto'";"148""";"";"'apto 1201 edf jardins da tamarineira'";"'Tamarineira'";"";"1482,39";"79,58";"79,58";"2020""";"''";"''";"'CONCLUIDO'"
"'2020-06-05'";"2020-06-05 00:00:00";"290000.00";"100.00";"'Apartamento > 4 Pavimentos'";"'rua guimaraes peixoto'";"148""";"";"'apto 1205 edf jardins da tamarineira'";"'Tamarineira'";"";"1482,39";"79,58";"79,58";"2020""";"''";"''";"'CONCLUIDO'"
"'2020-07-28'";"2020-07-28 00:00:00";"30000.00";"100.00";"'Apartamento > 4 Pavimentos'";"'rua guimaraes peixoto'";"148""";"";"'apto 1205 edf jardins da tamarineira'";"'Tamarineira'";"";"1482,39";"79,58";"79,58";"2020""";"''";"''";"'CONCLUIDO'"
"'2020-05-25'";"2020-05-25 00:00:00";"300000.00";"100.00";"'Apartamento > 4 Pavimentos'";"'rua guimaraes peixoto'";"148""";"";"'apto 1301 edf jardins da tamarineira'";"'Tamarineira'";"";"1482,39";"79,58";"79,58";"2020""";"''";"''";"'CONCLUIDO'"
"'2020-11-05'";"2020-11-05 00:00:00";"237891.11";"100.00";"'Apartamento > 4 Pavimentos'";"'rua guimaraes peixoto'";"148""";"";"'apto 1303 edf jardins da tamarineira'";"'Tamarineira'";"";"1482,39";"65,22";"65,22";"2020""";"''";"''";"'CONCLUIDO'"
"'2020-03-24'";"2020-03-24 00:00:00";"329000.00";"100.00";"'Apartamento > 4 Pavimentos'";"'rua guimaraes peixoto'";"148""";"";"'apto 1305 edf jardins da tamarineira'";"'Tamarineira'";"";"1482,39";"79,58";"79,58";"2020""";"''";"''";"'CONCLUIDO'"
"'2020-11-27'";"2020-11-27 00:00:00";"234414.89";"100.00";"'Apartamento > 4 Pavimentos'";"'rua guimaraes peixoto'";"148""";"";"'apto 1003 edf jardins da tamarineira'";"'Tamarineira'";"";"1482,39";"65,22";"65,22";"2020""";"''";"''";"'CONCLUIDO'"
"'2020-09-11'";"2020-09-11 00:00:00";"225865.96";"100.00";"'Apartamento > 4 Pavimentos'";"'rua guimaraes peixoto'";"148""";"";"'apto 1004 edf jardins da tamarineira'";"'Tamarineira'";"";"1482,39";"62,64";"62,64";"2020""";"''";"''";"'CONCLUIDO'"
"'2020-03-10'";"2020-03-10 00:00:00";"331000.00";"100.00";"'Apartamento > 4 Pavimentos'";"'rua guimaraes peixoto'";"148""";"";"'apto 802 edf jardins da tamarineira'";"'Tamarineira'";"";"1482,39";"89,27";"89,27";"2020""";"''";"''";"'CONCLUIDO'"
"'2020-09-21'";"2020-09-21 00:00:00";"310000.00";"100.00";"'Apartamento > 4 Pavimentos'";"'rua guimaraes peixoto'";"148""";"";"'apto 402 edf jardins da tamarineira'";"'Tamarineira'";"";"1482,39";"89,27";"89,27";"2020""";"''";"''";"'CONCLUIDO'"
"'2020-04-27'";"2020-04-27 00:00:00";"300895.43";"100.00";"'Apartamento > 4 Pavimentos'";"'rua guimaraes peixoto'";"148""";"";"'apto 203 edf jardins da tamarineira'";"'Tamarineira'";"";"1482,39";"89,27";"89,27";"2020""";"''";"''";"'CONCLUIDO'"
"'2020-11-30'";"2020-11-30 00:00:00";"371858.24";"100.00";"'Apartamento > 4 Pavimentos'";"'rua gomes coutinho'";"304""";"";"'apto 0801 edf chateau brissac'";"'Tamarineira'";"";"683,5";"147,28";"147,28";"1989""";"''";"''";"'CONCLUIDO'"
"'2020-07-30'";"2020-07-30 00:00:00";"278934.93";"100.00";"'Apartamento > 4 Pavimentos'";"'est do arraial'";"3085""";"";"'apto 0103 edf van gogh'";"'Casa Amarela'";"";"924,0";"96,12";"96,12";"1992""";"''";"''";"'CONCLUIDO'"
"'2020-11-19'";"2020-11-19 00:00:00";"1050000.00";"100.00";"'Apartamento > 4 Pavimentos'";"'rua astronauta neil armstrong'";"160""";"";"'apto 0502 edf residencias do parnamirim'";"'Casa Amarela'";"";"1520,27";"277,33";"277,33";"1993""";"''";"''";"'CONCLUIDO'"
"'2020-01-06'";"2020-01-06 00:00:00";"300000.00";"100.00";"'Apartamento <= 4 Pavimentos'";"'rua ferreira lopes'";"141""";"";"'apto 303 edf vera dalva'";"'Casa Amarela'";"";"1347,62";"81,0";"81,0";"1963""";"''";"''";"'CONCLUIDO'"
"'2020-11-03'";"2020-11-03 00:00:00";"290000.00";"100.00";"'Apartamento <= 4 Pavimentos'";"'rua ferreira lopes'";"105""";"";"'apto 0101 edf ushuaia'";"'Casa Amarela'";"";"560,0";"150,13";"150,13";"1980""";"''";"''";"'CONCLUIDO'"
"'2020-11-03'";"2020-11-03 00:00:00";"275000.00";"100.00";"'Apartamento <= 4 Pavimentos'";"'rua ferreira lopes'";"105""";"";"'apto 0104 edf ushuaia'";"'Casa Amarela'";"";"560,0";"150,13";"150,13";"1980""";"''";"''";"'CONCLUIDO'"
"'2020-03-11'";"2020-03-11 00:00:00";"417000.00";"100.00";"'Apartamento > 4 Pavimentos'";"'est do arraial'";"2823""";"";"'apto 1502 edf res tiaris'";"'Casa Amarela'";"";"1858,14";"228,56";"228,56";"1991""";"''";"''";"'CONCLUIDO'"
"'2020-04-08'";"2020-04-08 00:00:00";"193135.97";"100.00";"'Apartamento > 4 Pavimentos'";"'rua desembargador gois cavalcante'";"100""";"";"'apto 0404 edf costa do sol'";"'Casa Amarela'";"";"903,29";"69,2";"69,2";"2003""";"''";"''";"'CONCLUIDO'"
"'2020-02-18'";"2020-02-18 00:00:00";"233000.00";"100.00";"'Apartamento > 4 Pavimentos'";"'rua desembargador gois cavalcante'";"100""";"";"'apto 1202 edf costa do sol'";"'Casa Amarela'";"";"903,29";"68,27";"68,27";"2003""";"''";"''";"'CONCLUIDO'"
"'2020-02-18'";"2020-02-18 00:00:00";"233000.00";"100.00";"'Apartamento > 4 Pavimentos'";"'rua desembargador gois cavalcante'";"100""";"";"'apto 1202 edf costa do sol'";"'Casa Amarela'";"";"903,29";"68,27";"68,27";"2003""";"''";"''";"'CONCLUIDO'"
"'2020-02-18'";"2020-02-18 00:00:00";"233000.00";"100.00";"'Apartamento > 4 Pavimentos'";"'rua desembargador gois cavalcante'";"100""";"";"'apto 1202 edf costa do sol'";"'Casa Amarela'";"";"903,29";"68,27";"68,27";"2003""";"''";"''";"'CONCLUIDO'"
"'2020-12-01'";"2020-12-01 00:00:00";"180000.00";"100.00";"'Apartamento > 4 Pavimentos'";"'rua desembargador gois cavalcante'";"100""";"";"'apto 0101 edf costa do sol'";"'Casa Amarela'";"";"903,29";"69,2";"69,2";"2003""";"''";"''";"'CONCLUIDO'"
"'2020-09-14'";"2020-09-14 00:00:00";"200000.00";"100.00";"'Apartamento > 4 Pavimentos'";"'rua desembargador gois cavalcante'";"100""";"";"'apto 0306 edf costa do sol'";"'Casa Amarela'";"";"903,29";"69,2";"69,2";"2003""";"''";"''";"'CONCLUIDO'"
"'2020-02-12'";"2020-02-12 00:00:00";"235158.83";"100.00";"'Apartamento > 4 Pavimentos'";"'rua desembargador gois cavalcante'";"100""";"";"'apto 1103 edf costa do sol'";"'Casa Amarela'";"";"903,29";"69,2";"69,2";"2003""";"''";"''";"'CONCLUIDO'"
"'2020-12-22'";"2020-12-22 00:00:00";"199000.00";"100.00";"'Apartamento > 4 Pavimentos'";"'rua desembargador gois cavalcante'";"100""";"";"'apto 0405 edf costa do sol'";"'Casa Amarela'";"";"903,29";"68,27";"68,27";"2003""";"''";"''";"'CONCLUIDO'"
"'2020-08-24'";"2020-08-24 00:00:00";"231212.72";"100.00";"'Apartamento > 4 Pavimentos'";"'rua guedes pereira'";"36""";"";"'apto 601 edf enseada dos ventos'";"'Casa Amarela'";"";"933,94";"66,52";"66,52";"2005""";"''";"''";"'CONCLUIDO'"
"'2020-07-29'";"2020-07-29 00:00:00";"233492.93";"100.00";"'Apartamento > 4 Pavimentos'";"'rua guedes pereira'";"36""";"";"'apto 802 edf enseada dos ventos'";"'Casa Amarela'";"";"933,94";"66,52";"66,52";"2005""";"''";"''";"'CONCLUIDO'"
"'2020-01-21'";"2020-01-21 00:00:00";"233492.93";"100.00";"'Apartamento > 4 Pavimentos'";"'rua guedes pereira'";"36""";"";"'apto 803 edf enseada dos ventos'";"'Casa Amarela'";"";"933,94";"66,52";"66,52";"2005""";"''";"''";"'CONCLUIDO'"
"'2020-10-16'";"2020-10-16 00:00:00";"597316.49";"100.00";"'Apartamento > 4 Pavimentos'";"'rua guedes pereira'";"100""";"";"'apto 0102 edf via dei fiori'";"'Casa Amarela'";"";"738,0";"191,54";"191,54";"2004""";"''";"''";"'CONCLUIDO'"
"'2020-02-14'";"2020-02-14 00:00:00";"509408.55";"100.00";"'Apartamento > 4 Pavimentos'";"'rua guedes pereira'";"144""";"";"'apto 702 edf trindade prince'";"'Casa Amarela'";"";"1602,34";"130,79";"130,79";"2008""";"''";"''";"'CONCLUIDO'"
"'2020-12-03'";"2020-12-03 00:00:00";"450000.00";"100.00";"'Apartamento > 4 Pavimentos'";"'rua guedes pereira'";"180""";"";"'apto 0904 edf maison chagall'";"'Casa Amarela'";"";"1887,53";"159,54";"159,54";"2002""";"''";"''";"'CONCLUIDO'"
"'2020-01-09'";"2020-01-09 00:00:00";"480000.00";"100.00";"'Apartamento > 4 Pavimentos'";"'rua guedes pereira'";"180""";"";"'apto 2102 edf maison chagall'";"'Casa Amarela'";"";"1887,53";"159,92";"159,92";"2002""";"''";"''";"'CONCLUIDO'"
"'2020-11-04'";"2020-11-04 00:00:00";"450000.00";"100.00";"'Apartamento > 4 Pavimentos'";"'rua guedes pereira'";"180""";"";"'apto 0701 edf maison chagall'";"'Casa Amarela'";"";"1887,53";"159,92";"159,92";"2002""";"''";"''";"'CONCLUIDO'"
